"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","New Balance","Shoes","tchooz","154","tchooz:8005084774657","75","USD","true","51.3","women","true","New Balance 574 Lifestyle Women","2026-05-22T03:00:12Z","36",,,,,,,,,,,,"wl574evg","https://tchoozshoes.com/products/wl574evg","does_not_exist"
"in_stock","Puma","Gloves","tchooz","43","tchooz:8058949140737",,"USD","true",,"unisex","false","TR Ess Gloves Running/Training Unisex","2026-05-22T03:00:12Z","M","L",,,,,,,,,,,"4146501","https://tchoozshoes.com/products/4146501","4146501"
"in_stock","Puma","Towels","tchooz","35","tchooz:8568431542529",,"USD","true",,"unisex","false","Training Towel (70x140cm) TRAINING Unisex","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"5461802","https://tchoozshoes.com/products/5461801","5461801"
"in_stock","Puma","Pants","tchooz","64","tchooz:8718539981057",,"USD","true",,"women","false","ESS Small No.1 Logo Sweatpnts TR Women","2026-05-22T03:00:12Z","XS","S","M","L",,,,,,,,,"68245001","https://tchoozshoes.com/products/68245001","68245001"
"in_stock","Puma","Low Boots","tchooz","95","tchooz:8961434484993","75","USD","true","21.05","men","true","Puma Smash 3.0 Buck Men","2026-05-22T03:00:12Z","40","41",,,,,,,,,,,"39233602","https://tchoozshoes.com/products/puma-smash-3-0-buck-men","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","169","tchooz:9120102809857","140","USD","true","17.16","men","true","NEW BALANCE-530 Men","2026-05-22T03:00:12Z","White And Black","White And Silver","White And Blue",,,,,,,,,,"MR530EWB","https://tchoozshoes.com/products/new-balance-530-men","MR530"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:8732541092097",,"USD","true",,"men","false","Suede Classic Men","2026-05-22T03:00:12Z","Navy",,,,,,,,,,,,"39978103","https://tchoozshoes.com/products/39978107","39978107"
"in_stock","Puma","Tees","tchooz","31","tchooz:8689303781633",,"USD","true",,"men","false","ESS Small Logo Tee Men","2026-05-22T03:00:12Z","M","L","XXL","Navy",,,,,,,,,"68253801","https://tchoozshoes.com/products/68253801","68253801"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:8778504896769","70","USD","true","17.65","men","true","ULTRA 5 PLAY FG/AG Men","2026-05-22T03:00:12Z","44","44.5","45","46",,,,,,,,,"10768902","https://tchoozshoes.com/products/10768902","10768902"
"in_stock","Puma","Low Boots","tchooz","185","tchooz:8980008993025","130","USD","true","29.73","men","true","MB.05 Wings Men","2026-05-22T03:00:12Z","Yellow",,,,,,,,,,,,"31213101","https://tchoozshoes.com/products/31213101","31213101"
"in_stock","Puma","Caps","tchooz","26","tchooz:9038730625281",,"USD","true",,"unisex","false","ESS METAL PUMA CAT BB Cap","2026-05-22T03:00:12Z","X","Purple","Navy",,,,,,,,,,"2599418","https://tchoozshoes.com/products/2599417","2599417"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9040756834561",,"USD","true",,"women","false","TR ESS Hairbands Women","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"5345229","https://tchoozshoes.com/products/5345229","5345229"
"in_stock","Puma","Waterbottles","tchooz","26","tchooz:9040756900097",,"USD","true",,"unisex","false","TR SHAKER Waterbottle","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"5351901","https://tchoozshoes.com/products/5351901","5351901"
"in_stock","Puma","Wallets","tchooz","15","tchooz:9040757129473",,"USD","true",,"unisex","false","PUMA PHASE Wallet","2026-05-22T03:00:12Z","X","Navy",,,,,,,,,,,"5475701","https://tchoozshoes.com/products/5475701","5475701"
"in_stock","Puma","Ball","tchooz","40","tchooz:8956550971649",,"USD","true",,"unisex","false","NEYMAR JR Graphic ball","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8488201","https://tchoozshoes.com/products/8488201","8488201"
"in_stock","Puma","Ball","tchooz","36","tchooz:9038730658049",,"USD","true",,"unisex","false","NEYMAR JR Graphic ball","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8502301","https://tchoozshoes.com/products/8502301","8502301"
"in_stock","Puma","Low Boots","tchooz","165","tchooz:9115213103361","100","USD","true","39.39","men","true","Mostro OG Prime Men","2026-05-22T03:00:12Z","41","42","43","44","44.5","45","46","47","White And Black",,,,"40320606","https://tchoozshoes.com/products/mostro-og-prime-men","does_not_exist"
"in_stock","Puma","Jackets","tchooz","108","tchooz:9040757784833",,"USD","true",,"men","false","T7 ALWAYS ON Track Jacket DK Men","2026-05-22T03:00:12Z","S","M","L","Navy",,,,,,,,,"62958701","https://tchoozshoes.com/products/62958701","62958701"
"in_stock","Puma","Jackets","tchooz","75","tchooz:9040758472961",,"USD","true",,"boys","false","T7 ALWAYS ON Track Jacket Boys","2026-05-22T03:00:12Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years",,,,,,,,,"62987501","https://tchoozshoes.com/products/62987501","62987501"
"in_stock","Puma","Tights","tchooz","82","tchooz:9040759128321","65","USD","true","20.73","women","true","T7 Flared Popper Tights Women","2026-05-22T03:00:12Z","XS","S","L",,,,,,,,,,"63456001","https://tchoozshoes.com/products/63456001","63456001"
"in_stock","Puma","Tees","tchooz","56","tchooz:9040760242433","45","USD","true","19.64","men","true","SELECT Essentials Tee Men","2026-05-22T03:00:12Z","S",,,,,,,,,,,,"63646301","https://tchoozshoes.com/products/63646302","63646302"
"in_stock","Puma","Suits","tchooz","128","tchooz:9040761520385","100","USD","true","21.88","men","true","ESS Sweat Suit TR Men","2026-05-22T03:00:12Z","S","L","XL",,,,,,,,,,"68484801","https://tchoozshoes.com/products/68484801","68484801"
"in_stock","Puma","Hoodies","tchooz","118","tchooz:9040762863873","95","USD","true","19.49","men","true","EVOSTRIPE FZ Hoodie DK Men","2026-05-22T03:00:12Z","S",,,,,,,,,,,,"69219001","https://tchoozshoes.com/products/69219001","69219001"
"in_stock","Puma","Pants","tchooz","82","tchooz:9040763060481","65","USD","true","20.73","men","true","EVOSTRIPE Pants DK Men","2026-05-22T03:00:12Z","S",,,,,,,,,,,,"69219101","https://tchoozshoes.com/products/69219101","69219101"
"in_stock","Puma","Low Boots","tchooz","164","tchooz:9045771616513","130","USD","true","20.73","men","true","Solar Men","2026-05-22T03:00:12Z","41","42","43","44","44.5","45","46",,,,,,"31117501","https://tchoozshoes.com/products/31117501","31117501"
"in_stock","Puma","Tees","tchooz","32","tchooz:9115219296513","20","USD","true","37.5","boys","true","MID90s Graphic Tee I Boys","2026-05-22T03:00:12Z","7-8 Years","9-10 Years",,,,,,,,,,,"68846434","https://tchoozshoes.com/products/mid90s-graphic-tee-i-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","155","tchooz:9115222802689","40","USD","true","74.19","men","true","Palermo 2 HARRY POTTER Men","2026-05-22T03:00:12Z","Black And Green",,,,,,,,,,,,"40121001","https://tchoozshoes.com/products/palermo-2-harry-potter-men","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","50","tchooz:9115225424129",,"USD","true",,"unisex","false","PUMA PHASE PATCH Backpack Unisex","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"9116102","https://tchoozshoes.com/products/puma-phase-patch-backpack-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115225522433",,"USD","true",,"unisex","false","PUMA CUP Graphic ball Unisex","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8458701","https://tchoozshoes.com/products/puma-cup-graphic-ball-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","25","tchooz:9115227750657",,"USD","true",,"unisex","false","NEYMAR JR Graphic miniball Unisex","2026-05-22T03:00:12Z","MINI",,,,,,,,,,,,"8467901","https://tchoozshoes.com/products/neymar-jr-graphic-miniball-unisex","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","45","tchooz:9115230470401",,"USD","true",,"unisex","false","Core Up Minime Backpack CORE Unisex","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"9065201","https://tchoozshoes.com/products/core-up-minime-backpack-core-unisex","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","36","tchooz:9115232108801","26","USD","true","27.78","unisex","true","Running soft bottle Accessories Run/Train Unisex","2026-05-22T03:00:12Z","Beige",,,,,,,,,,,,"5449201","https://tchoozshoes.com/products/running-soft-bottle-accessories-run-train-unisex","does_not_exist"
"in_stock","Puma","Pants","tchooz","60","tchooz:9115212873985","30","USD","true","50","boys","true","MID90s Sweatpants TR Boys","2026-05-22T03:00:12Z","11-12 Years","15-16 Years",,,,,,,,,,,"68847034","https://tchoozshoes.com/products/mid90s-sweatpants-tr-boys","does_not_exist"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9115230044417","15","USD","true","50","women","true","AT Sportbands Women","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"5345230","https://tchoozshoes.com/products/at-sportbands-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","118","tchooz:9045771682049","95","USD","true","19.49","women","true","Court Pro 2 Women","2026-05-22T03:00:12Z","36","37.5","38",,,,,,,,,,"31218009-w","https://tchoozshoes.com/products/31218009-w","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","103","tchooz:9130104914177",,"USD","true",,"women","false","K-Moda Women","2026-05-22T03:00:12Z","White And Black","36","37","37.5","38","38.5","41",,,,,,"40449904","https://tchoozshoes.com/products/k-moda-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9115233485057","50","USD","true","23.08","boys","true","ATTACANTO II FG/AG Junior","2026-05-22T03:00:12Z","White And Black","Black And Blue",,,,,,,,,,,"10849701","https://tchoozshoes.com/products/attacanto-ii-fg-ag-junior","does_not_exist"
"in_stock","Tchooz Shoes","avisplus-product-options","tchooz","1","tchooz:8824316625153",,"USD","true",,,"false","Gift box","2026-05-22T03:00:12Z","Gift box",,,,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/gift-box","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9130068312321","105","USD","true","30","men","true","Mostro OG Men","2026-05-22T03:00:12Z","41","42","42.5","43","44","45","46","47","44.5",,,,"39733017","https://tchoozshoes.com/products/mostro-og-men","does_not_exist"
"in_stock","Puma","Pants","tchooz","60","tchooz:9114712670465",,"USD","true",,"girls","false","T7 ALWAYS ON Slim Track Pants Girls","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"62989960","https://tchoozshoes.com/products/62989960","62989960"
"in_stock","Puma","Jackets","tchooz","75","tchooz:9114712637697",,"USD","true",,"girls","false","T7 ALWAYS ON Track Jacket Girls","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"62989860","https://tchoozshoes.com/products/62989860","62989860"
"in_stock","Puma","Gloves","tchooz","50","tchooz:9100413698305",,"USD","true",,"unisex","false","TR Ess Gloves Premium","2026-05-22T03:00:12Z","M","L",,,,,,,,,,,"4200301","https://tchoozshoes.com/products/4200301","4200301"
"in_stock","Puma","Low Boots","tchooz","35","tchooz:9100414255361","20","USD","true","42.86","men","true","Purecat Men","2026-05-22T03:00:12Z","Navy",,,,,,,,,,,,"36026202","https://tchoozshoes.com/products/36026202","36026202"
"in_stock","Puma","Low Boots","tchooz","101","tchooz:9092776657153",,"USD","true",,"men","false","Puma Caven III Men","2026-05-22T03:00:12Z","White And Black","White And Navy",,,,,,,,,,,"40448404","https://tchoozshoes.com/products/40448404","40448404"
"in_stock","Puma","Low Boots","tchooz","64","tchooz:9086755963137","50","USD","true","21.88","kids","true","Puma Rickie Classic JR","2026-05-22T03:00:12Z","White And Silver","White And Red","Navy","White And Pink",,,,,,,,,"39425216","https://tchoozshoes.com/products/39425209","39425209"
"in_stock","Puma","Ball","tchooz","31","tchooz:9114712572161",,"USD","true",,"unisex","false","PUMA Orbita LALIGA 1 MS","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8463501","https://tchoozshoes.com/products/8463501","8463501"
"in_stock","Puma","Gloves","tchooz","36","tchooz:9114712506625",,"USD","true",,"unisex","false","PUMA ULTRA Play RC","2026-05-22T03:00:12Z","7","8","9","10","11",,,,,,,,"4208413","https://tchoozshoes.com/products/4208413","4208413"
"in_stock","Puma","Pants","tchooz","60","tchooz:9100414615809","40","USD","true","33.33","boys","true","PUMA X HOT WHEELS Sweatpants TR","2026-05-22T03:00:12Z","4-5 Years","5-6 Years","6-7 Years",,,,,,,,,,"63239701","https://tchoozshoes.com/products/63239701","63239701"
"in_stock","Puma","Ball","tchooz","35","tchooz:9100413796609",,"USD","true",,"unisex","false","PUMA Orbita 6 AFCON","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8455501","https://tchoozshoes.com/products/8455501","8455501"
"in_stock","Puma","Ball","tchooz","31","tchooz:9114712539393",,"USD","true",,"unisex","false","PUMA Basketball IND","2026-05-22T03:00:12Z","7",,,,,,,,,,,,"8362001","https://tchoozshoes.com/products/8362001","8362001"
"in_stock","Puma","Jackets","tchooz","165","tchooz:9100414648577","115","USD","true","30.3","men","true","PL Lifestyle Zip Jacket Men","2026-05-22T03:00:12Z","M","XL","XXL",,,,,,,,,,"63267701","https://tchoozshoes.com/products/63267701","63267701"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9086756552961",,"USD","true",,"women","false","Mostro OG Women","2026-05-22T03:00:12Z","37","38","39","40",,,,,,,,,"39733017-w","https://tchoozshoes.com/products/39733017-w","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","118","tchooz:9114713489665",,"USD","true",,"women","false","EVOSTRIPE Full-Zip Hoodie DK Women","2026-05-22T03:00:12Z","XS","S","M","L",,,,,,,,,"69189801","https://tchoozshoes.com/products/69189801","69189801"
"in_stock","Puma","Tees","tchooz","41","tchooz:9114713456897",,"USD","true",,"women","false","EVOSTRIPE Relaxed Graphic Tee Women","2026-05-22T03:00:12Z","XS","S","M",,,,,,,,,,"69189638","https://tchoozshoes.com/products/69189638","69189638"
"in_stock","Puma","Tights","tchooz","41","tchooz:9114713030913","35","USD","true","14.63","women","true","ESS No. 1 Logo Leggings Women","2026-05-22T03:00:12Z","XS","S","M","L","Purple",,,,,,,,"68242760","https://tchoozshoes.com/products/68242760","68242760"
"in_stock","On","Low Boots","tchooz","195","tchooz:9115236237569",,"USD","true",,"women","false","Cloudtilt Women","2026-05-22T03:00:12Z","37","39",,,,,,,,,,,"3WE10050264","https://tchoozshoes.com/products/3we10054846","3WE10054846"
"in_stock","Puma","Pants","tchooz","128","tchooz:9114712834305",,"USD","true",,"men","false","BMW MMS Sportswear MT7 Track Pants Men","2026-05-22T03:00:12Z","S","M","L","XL","XXL",,,,,,,,"63487601","https://tchoozshoes.com/products/63487601","63487601"
"in_stock","Puma","Low Boots","tchooz","128","tchooz:9092776526081",,"USD","true",,"men","false","CA Match Men","2026-05-22T03:00:12Z","41","42","42.5","43","44","44.5","45","46",,,,,"40077905","https://tchoozshoes.com/products/40077905","40077905"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115231617281","40","USD","true","42.86","men","true","ATTACANTO FG/AG TEAMSPORT Men","2026-05-22T03:00:12Z","41","42","42.5","43","44","44.5","45","46","47",,,,"10747709","https://tchoozshoes.com/products/attacanto-fg-ag-teamsport-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","140","tchooz:9115231453441","85","USD","true","39.29","men","true","Palermo Lth F-SPORTSTYLE PRIME Men","2026-05-22T03:00:12Z","44","44.5","45","46",,,,,,,,,"39646401","https://tchoozshoes.com/products/palermo-lth-f-sportstyle-prime-men","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","15","tchooz:9115231387905",,"USD","true",,"unisex","false","PUMA TR bottle core TRAINING Unisex","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"5381332","https://tchoozshoes.com/products/puma-tr-bottle-core-training-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","70","tchooz:9115231355137",,"USD","true",,"unisex","false","BTS lunch bag and backpack Set CORE Women","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"7966602","https://tchoozshoes.com/products/bts-lunch-bag-and-backpack-set-core-women","does_not_exist"
"in_stock","Puma","Bags","tchooz","70","tchooz:9115231322369",,"USD","true",,"unisex","false","BTS lunch bag and backpack Set CORE Unisex","2026-05-22T03:00:12Z","Navy","X",,,,,,,,,,,"7966603","https://tchoozshoes.com/products/bts-lunch-bag-and-backpack-set-core-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115231256833",,"USD","true",,"unisex","false","ATTACANTO Graphic TEAMSPORT Unisex","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8407310","https://tchoozshoes.com/products/attacanto-graphic-teamsport-unisex","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","60","tchooz:9115231158529",,"USD","true",,"girls","false","FEED YOUR PUMA Backpack PRIME Girls","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"9026504","https://tchoozshoes.com/products/feed-your-puma-backpack-prime-girls","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115230798081",,"USD","true",,"women","false","Lightweight Runner Cap C-RUNNING/TRAINING Women","2026-05-22T03:00:12Z","ADLT",,,,,,,,,,,,"2408012","https://tchoozshoes.com/products/lightweight-runner-cap-c-running-training-women","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","120","tchooz:9115230634241",,"USD","true",,"unisex","false","PUMA Wheel Backpack Set CORE Junior","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"9124601","https://tchoozshoes.com/products/puma-wheel-backpack-set-core-junior","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115230568705",,"USD","true",,"unisex","false","PRIME Trucker Cap PRIME Unisex","2026-05-22T03:00:12Z","ADLT",,,,,,,,,,,,"2404601","https://tchoozshoes.com/products/prime-trucker-cap-prime-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115230503169",,"USD","true",,"unisex","false","PUMA Orbita LaLiga 1 MS TEAMSPORT Unisex","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8428801","https://tchoozshoes.com/products/puma-orbita-laliga-1-ms-teamsport-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115230011649","15","USD","true","50","unisex","true","PUMA PRESTIGE ball Unisex","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8399214","https://tchoozshoes.com/products/puma-prestige-ball-unisex","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115229880577","20","USD","true","42.86","unisex","true","PUMA KING ball Unisex","2026-05-22T03:00:12Z","5","White And Blue",,,,,,,,,,,"8434902","https://tchoozshoes.com/products/puma-king-ball-unisex","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115229847809","55","USD","true","21.43","men","true","ATTACANTO FG/AG Men","2026-05-22T03:00:12Z","42","42.5","43","44","44.5","45","47",,,,,,"10747701","https://tchoozshoes.com/products/attacanto-fg-ag-men","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","65","tchooz:9115229651201","25","USD","true","61.54","girls","true","PUMA X TROLLS Hoodie TR Girls","2026-05-22T03:00:12Z","3-4 Years",,,,,,,,,,,,"62737848","https://tchoozshoes.com/products/puma-x-trolls-hoodie-tr-girls","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115229061377",,"USD","true",,"men","false","PUMA ULTRA Play RC Men","2026-05-22T03:00:12Z","8","10",,,,,,,,,,,"4195208","https://tchoozshoes.com/products/puma-ultra-play-rc-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","31","tchooz:9115228897537","25","USD","true","19.35","men","true","ESS Logo Tee Men","2026-05-22T03:00:12Z","Navy","XXL","S","M","L","XL","Purple","Olive","Beige",,,,"68253216","https://tchoozshoes.com/products/ess-logo-tee-men","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","184","tchooz:9115228602625","92","USD","true","50","women","true","New Balance Footwear-574 LEGACY Women","2026-05-22T03:00:12Z","36",,,,,,,,,,,,"U574LGMT-w","https://tchoozshoes.com/products/new-balance-footwear-574-legacy-women","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115228569857",,"USD","true",,"unisex","false","PUMA ULTRA Play RC Unisex","2026-05-22T03:00:12Z","8","9","10",,,,,,,,,,"4195206","https://tchoozshoes.com/products/puma-ultra-play-rc-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","60","tchooz:9115228504321",,"USD","true",,"unisex","false","PUMA CHALLENGER Sports Bag Unisex","2026-05-22T03:00:12Z","Navy",,,,,,,,,,,,"9114503","https://tchoozshoes.com/products/puma-challenger-sports-bag-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","20","tchooz:9115228471553",,"USD","true",,"unisex","false","PUMA PHASE Gym Sack Unisex","2026-05-22T03:00:12Z","Navy","X",,,,,,,,,,,"9116302","https://tchoozshoes.com/products/puma-phase-gym-sack-unisex","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115228438785","75","USD","true","48.28","men","true","Easy Rider Mix Men","2026-05-22T03:00:12Z","White And Black",,,,,,,,,,,,"39902501","https://tchoozshoes.com/products/easy-rider-mix-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115228340481",,"USD","true",,"women","false","ESS Small No. 1 Logo Tee Women","2026-05-22T03:00:12Z","XS",,,,,,,,,,,,"68237202","https://tchoozshoes.com/products/ess-small-no-1-logo-tee-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","72","tchooz:9115228176641",,"USD","true",,"men","false","ESS No. 1 Logo Sweatpants TR cl Men","2026-05-22T03:00:12Z","S","M","L","XL","XXL","Navy",,,,,,,"68260803","https://tchoozshoes.com/products/ess-no-1-logo-sweatpants-tr-cl-men","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","189","tchooz:9115228143873","115","USD","true","39.15","men","true","BB550 Men","2026-05-22T03:00:12Z","42.5","43",,,,,,,,,,,"BB550HA1","https://tchoozshoes.com/products/bb550-men","BB550"
"in_stock","Puma","Bags","tchooz","45","tchooz:9115228111105",,"USD","true",,"unisex","false","PUMA Phase Hooded Backpack Unisex","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"9080103","https://tchoozshoes.com/products/puma-phase-hooded-backpack-unisex","does_not_exist"
"in_stock","Puma","Pants","tchooz","70","tchooz:9115227848961",,"USD","true",,"men","false","ESS No. 1 Logo Sweatpants TR Men","2026-05-22T03:00:12Z","Navy","S","M","XXL",,,,,,,,,"68261216","https://tchoozshoes.com/products/ess-no-1-logo-sweatpants-tr-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227816193",,"USD","true",,"girls","false","PUMA x HK&FR Trucker Cap Jr Kids","2026-05-22T03:00:12Z","YUTH",,,,,,,,,,,,"2612801","https://tchoozshoes.com/products/puma-x-hk-fr-trucker-cap-jr-kids","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115227783425",,"USD","true",,"unisex","false","NEYMAR JR Graphic ball Unisex","2026-05-22T03:00:12Z","5",,,,,,,,,,,,"8467801","https://tchoozshoes.com/products/neymar-jr-graphic-ball-unisex","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227586817",,"USD","true",,"men","false","PL BB Cap Men","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"2609402","https://tchoozshoes.com/products/pl-bb-cap-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","21","tchooz:9115227554049",,"USD","true",,"boys","false","ESS NO.1 LOGO BB Cap Jr","2026-05-22T03:00:12Z","YUTH","Purple","Navy",,,,,,,,,,"2685302","https://tchoozshoes.com/products/ess-no-1-logo-bb-cap-jr","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227521281",,"USD","true",,"kids","false","PUMA x HOT WHEELS BB Cap Jr","2026-05-22T03:00:12Z","YUTH",,,,,,,,,,,,"2612901","https://tchoozshoes.com/products/puma-x-hot-wheels-bb-cap-jr","does_not_exist"
"in_stock","Puma","Caps","tchooz","40","tchooz:9115227455745",,"USD","true",,"men","false","BMW MMS BB Cap Men","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"2623302","https://tchoozshoes.com/products/bmw-mms-bb-cap-men","does_not_exist"
"in_stock","Puma","Gloves","tchooz","45","tchooz:9115227422977",,"USD","true",,"men","false","TR Ess Gloves Up Men","2026-05-22T03:00:12Z","L",,,,,,,,,,,,"4146604","https://tchoozshoes.com/products/tr-ess-gloves-up-men","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115227390209",,"USD","true",,"women","false","TR Gym Gloves Women","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"4177309","https://tchoozshoes.com/products/tr-gym-gloves-women","does_not_exist"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9115227357441",,"USD","true",,"women","false","AT Sportbands (6pcs) Women","2026-05-22T03:00:12Z","X",,,,,,,,,,,,"5345233","https://tchoozshoes.com/products/at-sportbands-6pcs-women","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115227324673",,"USD","true",,"men","false","ATTACANTO Graphic Men","2026-05-22T03:00:12Z","Yellow","5",,,,,,,,,,,"8407319","https://tchoozshoes.com/products/attacanto-graphic-men","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115227291905",,"USD","true",,"men","false","PUMA Big Cat ball Men","2026-05-22T03:00:12Z","5","Yellow",,,,,,,,,,,"8458901","https://tchoozshoes.com/products/puma-big-cat-ball-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","40","tchooz:9115226964225","15","USD","true","62.5","girls","true","ESS ANIMAL AOP Leggings G Girls","2026-05-22T03:00:12Z","15-16 Years",,,,,,,,,,,,"68561801","https://tchoozshoes.com/products/ess-animal-aop-leggings-g-girls","does_not_exist"
"in_stock","Puma","Tights","tchooz","40","tchooz:9115226898689","15","USD","true","62.5","girls","true","PUMA CLASS High Waist Leggings G Girls","2026-05-22T03:00:12Z","15-16 Years",,,,,,,,,,,,"68583146","https://tchoozshoes.com/products/puma-class-high-waist-leggings-g-girls","does_not_exist"
"in_stock","Puma","Low boots","tchooz","70","tchooz:9115226800385",,"USD","true",,"men","false","ATTACANTO IT Men","2026-05-22T03:00:12Z","39","41","42","42.5","44.5","45","46",,,,,,"10747901","https://tchoozshoes.com/products/attacanto-it-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","175","tchooz:9115226702081","105","USD","true","40","women","true","SAMBA LT Women","2026-05-22T03:00:12Z","Navy",,,,,,,,,,,,"JH5705","https://tchoozshoes.com/products/samba-lt-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","65","tchooz:9115226636545","25","USD","true","61.54","women","true","TAD GRAPHIC TIGHT Women","2026-05-22T03:00:12Z","Burgundy",,,,,,,,,,,,"52590117","https://tchoozshoes.com/products/tad-graphic-tight-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","90","tchooz:9115226571009","70","USD","true","22.22","women","true","RUN ULTRAWEAVE 2IN1 4 SHORT Women","2026-05-22T03:00:12Z","XS","L",,,,,,,,,,,"52666601","https://tchoozshoes.com/products/run-ultraweave-2in1-4-short-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","70","tchooz:9115226505473","30","USD","true","57.14","women","true","PUMA STRONG COLORBLOCK TIGHT Women","2026-05-22T03:00:12Z","Purple",,,,,,,,,,,,"52600099","https://tchoozshoes.com/products/puma-strong-colorblock-tight-women","does_not_exist"
