competitor_product_id,competitor_name,style_code,brand_name,product_name,category,gender_target,competitor_price,competitor_sale_price,discount_pct,is_on_sale,availability,currency,sizes_available,source_url,scraped_at,data_valid
tchooz:8903069991169,tchooz,3MF30434287,On,Cloudsurfer Max Men,Low Boots,men,219.0,175.0,20.09,True,in_stock,USD,"[""42""]",https://tchoozshoes.com/products/3mf30434287,2026-04-10T14:22:53Z,True
tchooz:8887236231425,tchooz,,Puma,Puma Super Turino Men,Low Boots,men,100.0,50.0,50.0,True,in_stock,USD,"[""47""]",https://tchoozshoes.com/products/40261202,2026-04-10T14:22:53Z,True
tchooz:8880440672513,tchooz,,Puma,ESS Small Logo Poly Tee Men,Tees,men,35.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/68254216,2026-04-10T14:22:53Z,True
tchooz:8880440344833,tchooz,,Puma,PUMA S HEATHER Backpack,Backpacks,unisex,60.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/9134901,2026-04-10T14:22:53Z,True
tchooz:8880440312065,tchooz,,Puma,ESSENTIALS Waist Bag,Bags,unisex,40.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/9112801,2026-04-10T14:22:53Z,True
tchooz:8880440246529,tchooz,,Puma,ATTACANTO Graphic miniball,Ball,unisex,20.0,,,False,in_stock,USD,"[""MINI""]",https://tchoozshoes.com/products/8474104,2026-04-10T14:22:53Z,True
tchooz:8880440180993,tchooz,,Puma,ATTACANTO Graphic ball,Ball,unisex,30.0,,,False,in_stock,USD,"[""5""]",https://tchoozshoes.com/products/8473904,2026-04-10T14:22:53Z,True
tchooz:8880440148225,tchooz,,Puma,PUMA KING ball,Ball,unisex,35.0,,,False,in_stock,USD,"[""5""]",https://tchoozshoes.com/products/8473602,2026-04-10T14:22:53Z,True
tchooz:8880440115457,tchooz,,Puma,TR CORE Waterbottle,Waterbottles,unisex,15.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/5381301,2026-04-10T14:22:53Z,True
tchooz:8880440082689,tchooz,,Puma,TR SPORTSTYLE Waterbottle,Waterbottles,unisex,25.0,,,False,in_stock,USD,"[""Yellow""]",https://tchoozshoes.com/products/5351835,2026-04-10T14:22:53Z,True
tchooz:8880440049921,tchooz,,Puma,TR SPORTSTYLE Waterbottle,Waterbottles,unisex,25.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/5351801,2026-04-10T14:22:53Z,True
tchooz:8880439984385,tchooz,,Puma,Cat Wristband,Sportband,unisex,15.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/5115602,2026-04-10T14:22:53Z,True
tchooz:8880439853313,tchooz,,Puma,BMW MMS BB Cap,Caps,unisex,45.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/2644902,2026-04-10T14:22:53Z,True
tchooz:8880434249985,tchooz,,Puma,PUMA PHASE Backpack,Backpacks,unisex,35.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/9116402,2026-04-10T14:22:53Z,True
tchooz:8878473937153,tchooz,,Puma,Shuffle Doto Women,Low Boots,women,90.0,,,False,in_stock,USD,"[""36"", ""37.5""]",https://tchoozshoes.com/products/40259602,2026-04-10T14:22:53Z,True
tchooz:8878473838849,tchooz,,Puma,Trinity 2 Men,Low Boots,men,125.0,,,False,in_stock,USD,"[""41"", ""46""]",https://tchoozshoes.com/products/40023002,2026-04-10T14:22:53Z,True
