style_code,comparison_match_type,comparison_availability_relation,comparison_sale_relation,comparison_category_overlap,comparison_category_overlap_values,comparison_gender_overlap,comparison_gender_overlap_values,comparison_colorway_overlap,comparison_colorway_overlap_values,comparison_price_status,comparison_currency_match,comparison_fx_rate_lbp_per_usd,comparison_same_current_price,comparison_current_price_diff,comparison_current_price_diff_usd,comparison_current_price_diff_lbp,comparison_current_price_diff_pct_vs_adidas,comparison_current_price_diff_pct_vs_adidas_usd,comparison_current_price_relation,comparison_cheaper_retailer,comparison_same_discount_pct,comparison_discount_pct_diff,comparison_discount_relation,comparison_higher_discount_retailer,mikesport_row_count,mikesport_has_duplicate_rows,mikesport_product_name,mikesport_product_names,mikesport_source_url,mikesport_source_urls,mikesport_source_url_count,mikesport_category,mikesport_categories,mikesport_gender_target,mikesport_gender_targets,mikesport_colorway,mikesport_colorways,mikesport_availability_summary,mikesport_availability_values,mikesport_in_stock_count,mikesport_out_of_stock_count,mikesport_unknown_stock_count,mikesport_sizes_available,mikesport_sizes_count,mikesport_currency,mikesport_currency_values,mikesport_current_price_min,mikesport_current_price_max,mikesport_current_price_min_usd,mikesport_current_price_max_usd,mikesport_current_price_min_lbp,mikesport_current_price_max_lbp,mikesport_regular_price_min,mikesport_regular_price_max,mikesport_regular_price_min_usd,mikesport_regular_price_max_usd,mikesport_regular_price_min_lbp,mikesport_regular_price_max_lbp,mikesport_sale_price_min,mikesport_sale_price_max,mikesport_sale_price_min_usd,mikesport_sale_price_max_usd,mikesport_sale_price_min_lbp,mikesport_sale_price_max_lbp,mikesport_discount_pct_min,mikesport_discount_pct_max,mikesport_any_on_sale,mikesport_all_on_sale,adidas_row_count,adidas_has_duplicate_rows,adidas_product_name,adidas_product_names,adidas_source_url,adidas_source_urls,adidas_source_url_count,adidas_category,adidas_categories,adidas_gender_target,adidas_gender_targets,adidas_colorway,adidas_colorways,adidas_availability_summary,adidas_availability_values,adidas_in_stock_count,adidas_out_of_stock_count,adidas_unknown_stock_count,adidas_sizes_available,adidas_sizes_count,adidas_currency,adidas_currency_values,adidas_current_price_min,adidas_current_price_max,adidas_current_price_min_usd,adidas_current_price_max_usd,adidas_current_price_min_lbp,adidas_current_price_max_lbp,adidas_regular_price_min,adidas_regular_price_max,adidas_regular_price_min_usd,adidas_regular_price_max_usd,adidas_regular_price_min_lbp,adidas_regular_price_max_lbp,adidas_sale_price_min,adidas_sale_price_max,adidas_sale_price_min_usd,adidas_sale_price_max_usd,adidas_sale_price_min_lbp,adidas_sale_price_max_lbp,adidas_discount_pct_min,adidas_discount_pct_max,adidas_any_on_sale,adidas_all_on_sale,comparison_notes
F35556,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Adilette Aqua Ps/Gs-Boys Swim Slippers Black/White,Adidas Adilette Aqua Ps/Gs-Boys Swim Slippers Black/White,https://lb.mikesport.com/products/adidas-adilette-aqua-ps-gs-boys-swim-slippers-black-white,https://lb.mikesport.com/products/adidas-adilette-aqua-ps-gs-boys-swim-slippers-black-white,1,slippers,slippers,boys,boys,Black/White,Black/White,in_stock,in_stock,1,0,0,33 EU | 28 EU | 30 EU | 29 EU | 30 1/2 EU | 31 1/2 EU | 35 1/2 EU,7,USD,USD,32.0,32.0,32.0,32.0,2880000.0,2880000.0,32.0,32.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,1,False,"Unisex Adilette Aqua Slides, Black","Unisex Adilette Aqua Slides, Black",https://www.adidas.com.lb/en/adidas-unisex-adilette-aqua-slides-black/A7_F35556_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adilette-aqua-slides-black/A7_F35556_ONE.html,1,Slides & Slippers,Slides & Slippers,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,35.5 | 28 | 29 | 30 | 30.5 | 31.5 | 33 | 34,8,LBP,LBP,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
FM9931,exact_style_code,both_in_stock,adidas_only_on_sale,False,,True,unisex,False,,normalized_compare,False,90000.0,False,5.0,5.0,450000.0,62.5,62.5,adidas_cheaper,adidas_lb,False,-33.33,adidas_only_discounted,adidas_lb,1,False,Adidas Performance 0.75 Unisex Training Water Bottle Black,Adidas Performance 0.75 Unisex Training Water Bottle Black,https://lb.mikesport.com/products/adidas-performance-0-75-unisex-training-water-bottle-black-fm9931,https://lb.mikesport.com/products/adidas-performance-0-75-unisex-training-water-bottle-black-fm9931,1,bottle,bottle,unisex,unisex,Black/Solar Red,Black/Solar Red,in_stock,in_stock,1,0,0,,0,USD,USD,13.0,13.0,13.0,13.0,1170000.0,1170000.0,13.0,13.0,13.0,13.0,1170000.0,1170000.0,,,,,,,,,False,False,2,True,"Unisex Performance 750 Ml Water Bottle, Multicolour","Unisex Performance 750 Ml Water Bottle, Multicolour",https://www.adidas.com.lb/en/outlet-adidas-unisex-performance-750-ml-water-bottle-multicolour/A9_FM9931_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-performance-750-ml-water-bottle-multicolour/A7_FM9931_ONE.html | https://www.adidas.com.lb/en/outlet-adidas-unisex-performance-750-ml-water-bottle-multicolour/A9_FM9931_ONE.html,2,Accessories,Bottles | Accessories,unisex,unisex,Multicolour,Multicolour,in_stock,in_stock,2,0,0,NS,1,LBP,LBP,720000.0,1170000.0,8.0,13.0,720000.0,1170000.0,1080000.0,1170000.0,12.0,13.0,1080000.0,1170000.0,720000.0,720000.0,8.0,8.0,720000.0,720000.0,33.33,33.33,True,False,
FM9932,exact_style_code,both_in_stock,neither_on_sale,False,,True,unisex,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Performance Unisex Training Water Bottle White/Black,Adidas Performance Unisex Training Water Bottle White/Black,https://lb.mikesport.com/products/adidas-performance-unisex-training-water-bottle-white-black,https://lb.mikesport.com/products/adidas-performance-unisex-training-water-bottle-white-black,1,bottle,bottle,unisex,unisex,White/Black,White/Black,in_stock,in_stock,1,0,0,,0,USD,USD,13.0,13.0,13.0,13.0,1170000.0,1170000.0,13.0,13.0,13.0,13.0,1170000.0,1170000.0,,,,,,,,,False,False,1,False,"Unisex Performance 750 Ml Water Bottle, White","Unisex Performance 750 Ml Water Bottle, White",https://www.adidas.com.lb/en/adidas-unisex-performance-750-ml-water-bottle-white/A7_FM9932_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-performance-750-ml-water-bottle-white/A7_FM9932_ONE.html,1,Bottles,Bottles,unisex,unisex,White,White,in_stock,in_stock,1,0,0,NS,1,LBP,LBP,1170000.0,1170000.0,13.0,13.0,1170000.0,1170000.0,1170000.0,1170000.0,13.0,13.0,1170000.0,1170000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
FX7534,exact_style_code,both_in_stock,both_on_sale,False,,False,,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,same_discount_pct,tie,1,False,Adidas Stan Smith Ps Original Shoes White/Green,Adidas Stan Smith Ps Original Shoes White/Green,https://lb.mikesport.com/products/adidas-stan-smith-ps-original-shoes-white-green,https://lb.mikesport.com/products/adidas-stan-smith-ps-original-shoes-white-green,1,espadrilles,espadrilles,kids,kids,Cloud White / Cloud White / Green,Cloud White / Cloud White / Green,in_stock,in_stock,1,0,0,33 EU | 33 1/3 EU | 32 EU | 34 EU | 35 EU,5,USD,USD,48.0,48.0,48.0,48.0,4320000.0,4320000.0,95.0,95.0,95.0,95.0,8550000.0,8550000.0,48.0,48.0,48.0,48.0,4320000.0,4320000.0,49.47,49.47,True,True,1,False,"Kids Unisex Stan Smith Shoes, White","Kids Unisex Stan Smith Shoes, White",https://www.adidas.com.lb/en/adidas-outlet-kids-unisex-stan-smith-shoes-white/A9_FX7534_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-kids-unisex-stan-smith-shoes-white/A9_FX7534_ONE.html,1,Stan Smith,Stan Smith,unisex,unisex,White,White,in_stock,in_stock,1,0,0,28 | 32 | 34 | 35,4,LBP,LBP,4320000.0,4320000.0,48.0,48.0,4320000.0,4320000.0,8550000.0,8550000.0,95.0,95.0,8550000.0,8550000.0,4320000.0,4320000.0,48.0,48.0,4320000.0,4320000.0,49.47,49.47,True,True,
FY8072,exact_style_code,both_in_stock,adidas_only_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,11.0,11.0,990000.0,52.38,52.38,adidas_cheaper,adidas_lb,False,-34.38,adidas_only_discounted,adidas_lb,1,False,Adidas Adilette Aqua Girls Sportswear Slippers Pink/White,Adidas Adilette Aqua Girls Sportswear Slippers Pink/White,https://lb.mikesport.com/products/adidas-adilette-aqua-girls-sportswear-slippers-pink-white,https://lb.mikesport.com/products/adidas-adilette-aqua-girls-sportswear-slippers-pink-white,1,slippers,slippers,girls,girls,Pink/White,Pink/White,in_stock,in_stock,1,0,0,33 EU | 30 EU | 29 EU | 30 1/2 EU | 31 1/2 EU,5,USD,USD,32.0,32.0,32.0,32.0,2880000.0,2880000.0,32.0,32.0,32.0,32.0,2880000.0,2880000.0,,,,,,,,,False,False,1,False,"Kids Unisex Adilette Aqua Slides, Pink","Kids Unisex Adilette Aqua Slides, Pink",https://www.adidas.com.lb/en/adidas-outlet-kids-unisex-adilette-aqua-slides-pink/A9_FY8072_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-kids-unisex-adilette-aqua-slides-pink/A9_FY8072_ONE.html,1,Shoes,Shoes,unisex,unisex,Pink,Pink,in_stock,in_stock,1,0,0,28 | 29 | 30 | 30.5 | 31.5 | 33 | 34,7,LBP,LBP,1890000.0,1890000.0,21.0,21.0,1890000.0,1890000.0,2880000.0,2880000.0,32.0,32.0,2880000.0,2880000.0,1890000.0,1890000.0,21.0,21.0,1890000.0,1890000.0,34.38,34.38,True,True,
GM5542,exact_style_code,both_in_stock,both_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,False,10.0,10.0,900000.0,33.33,33.33,adidas_cheaper,adidas_lb,False,-13.16,adidas_higher_discount,adidas_lb,1,False,Adidas Essentials Women Lifestyle Pants Black/White,Adidas Essentials Women Lifestyle Pants Black/White,https://lb.mikesport.com/products/adidas-essentials-women-lifestyle-pant-black-white-1,https://lb.mikesport.com/products/adidas-essentials-women-lifestyle-pant-black-white-1,1,pant,pant,women,women,White,White,in_stock,in_stock,1,0,0,XL,1,USD,USD,40.0,40.0,40.0,40.0,3600000.0,3600000.0,76.0,76.0,76.0,76.0,6840000.0,6840000.0,40.0,40.0,40.0,40.0,3600000.0,3600000.0,47.37,47.37,True,True,1,False,"Essentials Single Jersey 3-Stripes Joggers, Black","Essentials Single Jersey 3-Stripes Joggers, Black",https://www.adidas.com.lb/en/adidas-outlet-essentials-single-jersey-3-stripes-joggers-black/A9_GM5542_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-essentials-single-jersey-3-stripes-joggers-black/A9_GM5542_ONE.html,1,Joggers & Trousers,Joggers & Trousers,women,women,Black,Black,in_stock,in_stock,1,0,0,S,1,LBP,LBP,2700000.0,2700000.0,30.0,30.0,2700000.0,2700000.0,6840000.0,6840000.0,76.0,76.0,6840000.0,6840000.0,2700000.0,2700000.0,30.0,30.0,2700000.0,2700000.0,60.53,60.53,True,True,
GN1877,exact_style_code,both_in_stock,both_on_sale,False,,True,unisex,True,Black,normalized_compare,False,90000.0,False,-4.0,-4.0,-360000.0,-12.12,-12.12,mikesport_cheaper,mikesport_lb,False,11.44,mikesport_higher_discount,mikesport_lb,1,False,Adidas 0.75 L Steel Water Unisex Training Bottle Black,Adidas 0.75 L Steel Water Unisex Training Bottle Black,https://lb.mikesport.com/products/adidas-0-75-l-steel-water-unisex-training-bottle-black,https://lb.mikesport.com/products/adidas-0-75-l-steel-water-unisex-training-bottle-black,1,bottle,bottle,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,,0,USD,USD,29.0,29.0,29.0,29.0,2610000.0,2610000.0,42.0,42.0,42.0,42.0,3780000.0,3780000.0,29.0,29.0,29.0,29.0,2610000.0,2610000.0,30.95,30.95,True,True,1,False,"Unisex 0.75 L Steel Water Bottle, Black","Unisex 0.75 L Steel Water Bottle, Black",https://www.adidas.com.lb/en/outlet-adidas-unisex-0.75-l-steel-water-bottle-black/A9_GN1877_ONE.html,https://www.adidas.com.lb/en/outlet-adidas-unisex-0.75-l-steel-water-bottle-black/A9_GN1877_ONE.html,1,Accessories,Accessories,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,NS,1,LBP,LBP,2970000.0,2970000.0,33.0,33.0,2970000.0,2970000.0,3690000.0,3690000.0,41.0,41.0,3690000.0,3690000.0,2970000.0,2970000.0,33.0,33.0,2970000.0,2970000.0,19.51,19.51,True,True,
GS4284,exact_style_code,both_in_stock,both_on_sale,False,,True,girls,False,,normalized_compare,False,90000.0,False,-2.0,-2.0,-180000.0,-9.09,-9.09,mikesport_cheaper,mikesport_lb,False,4.38,mikesport_higher_discount,mikesport_lb,1,False,Adidas Performance Kids-Girls Sportswear Pant Grey Heather/Pink,Adidas Performance Kids-Girls Sportswear Pant Grey Heather/Pink,https://lb.mikesport.com/products/adidas-performance-kids-girls-sportswear-pant-grey-heather-pink,https://lb.mikesport.com/products/adidas-performance-kids-girls-sportswear-pant-grey-heather-pink,1,pant,pant,girls,girls,Grey Heather/Pink,Grey Heather/Pink,in_stock,in_stock,1,0,0,14-15 Years,1,USD,USD,20.0,20.0,20.0,20.0,1800000.0,1800000.0,55.0,55.0,55.0,55.0,4950000.0,4950000.0,20.0,20.0,20.0,20.0,1800000.0,1800000.0,63.64,63.64,True,True,1,False,"Kids Essentials French Terry Pants, Grey","Kids Essentials French Terry Pants, Grey",https://www.adidas.com.lb/en/adidas-outlet-kids-essentials-french-terry-pants-grey/A9_GS4284_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-kids-essentials-french-terry-pants-grey/A9_GS4284_ONE.html,1,Girls Clothing,Girls Clothing,girls,girls,Grey,Grey,in_stock,in_stock,1,0,0,4-5 Yrs,1,LBP,LBP,1980000.0,1980000.0,22.0,22.0,1980000.0,1980000.0,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,1980000.0,1980000.0,22.0,22.0,1980000.0,1980000.0,59.26,59.26,True,True,
GU8940,exact_style_code,both_in_stock,both_on_sale,False,,True,women,True,Black,normalized_compare,False,90000.0,False,-12.0,-12.0,-1080000.0,-19.35,-19.35,mikesport_cheaper,mikesport_lb,False,12.63,mikesport_higher_discount,mikesport_lb,1,False,Adidas Own The Run 7/8 Women Running Tight Black,Adidas Own The Run 7/8 Women Running Tight Black,https://lb.mikesport.com/products/adidas-own-the-run-7-8-women-running-tight-black,https://lb.mikesport.com/products/adidas-own-the-run-7-8-women-running-tight-black,1,tight,tight,women,women,Black,Black,in_stock,in_stock,1,0,0,M | S | XS,3,USD,USD,50.0,50.0,50.0,50.0,4500000.0,4500000.0,95.0,95.0,95.0,95.0,8550000.0,8550000.0,50.0,50.0,50.0,50.0,4500000.0,4500000.0,47.37,47.37,True,True,1,False,"Own the Run 7/8 Running Leggings, Black","Own the Run 7/8 Running Leggings, Black",https://www.adidas.com.lb/en/adidas-outlet-own-the-run-7-8-running-leggings-black/A9_GU8940_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-own-the-run-7-8-running-leggings-black/A9_GU8940_ONE.html,1,Joggers & Trousers,Joggers & Trousers,women,women,Black,Black,in_stock,in_stock,1,0,0,S | M,2,LBP,LBP,5580000.0,5580000.0,62.0,62.0,5580000.0,5580000.0,8550000.0,8550000.0,95.0,95.0,8550000.0,8550000.0,5580000.0,5580000.0,62.0,62.0,5580000.0,5580000.0,34.74,34.74,True,True,
GW1981,exact_style_code,both_in_stock,both_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,5.0,5.0,450000.0,13.89,13.89,adidas_cheaper,adidas_lb,False,-6.4,adidas_higher_discount,adidas_lb,1,False,Adidas Tensaur Sport 2.0 Ps-Boys Sportswear Shoes Cloud White/Black,Adidas Tensaur Sport 2.0 Ps-Boys Sportswear Shoes Cloud White/Black,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-ps-boys-sportswear-shoes-cloud-white-black,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-ps-boys-sportswear-shoes-cloud-white-black,1,shoes,shoes,boys,boys,Cloud White/Core Black,Cloud White/Core Black,in_stock,in_stock,1,0,0,33 EU | 32 EU | 34 EU | 35 EU,4,USD,USD,41.0,41.0,41.0,41.0,3690000.0,3690000.0,58.0,58.0,58.0,58.0,5220000.0,5220000.0,41.0,41.0,41.0,41.0,3690000.0,3690000.0,29.31,29.31,True,True,1,False,"Unisex Tensaur Hook and Loop Shoes, White","Unisex Tensaur Hook and Loop Shoes, White",https://www.adidas.com.lb/en/outlet-adidas-unisex-tensaur-hook-and-loop-shoes-white/A9_GW1981_ONE.html,https://www.adidas.com.lb/en/outlet-adidas-unisex-tensaur-hook-and-loop-shoes-white/A9_GW1981_ONE.html,1,Boys Shoes,Boys Shoes,unisex,unisex,White,White,in_stock,in_stock,1,0,0,37 1/3 | 38 | 38 2/3 | 39 1/3,4,LBP,LBP,3240000.0,3240000.0,36.0,36.0,3240000.0,3240000.0,5040000.0,5040000.0,56.0,56.0,5040000.0,5040000.0,3240000.0,3240000.0,36.0,36.0,3240000.0,3240000.0,35.71,35.71,True,True,
GW1988,exact_style_code,both_in_stock,neither_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,1.0,1.0,90000.0,2.13,2.13,adidas_cheaper,adidas_lb,True,0.0,neither_discounted,tie,1,False,Adidas Tensaur Sport 2.0 Infant-Boys Sportswear Shoes Cloud White/Black,Adidas Tensaur Sport 2.0 Infant-Boys Sportswear Shoes Cloud White/Black,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-infant-boys-sportswear-shoes-cloud-white-black,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-infant-boys-sportswear-shoes-cloud-white-black,1,shoes,shoes,unisex,unisex,Cloud White/Core Black,Cloud White/Core Black,in_stock,in_stock,1,0,0,23 EU | 25 EU | 26 EU,3,USD,USD,48.0,48.0,48.0,48.0,4320000.0,4320000.0,48.0,48.0,48.0,48.0,4320000.0,4320000.0,,,,,,,,,False,False,1,False,"Unisex Kids Tensaur Hook and Loop Shoes, White","Unisex Kids Tensaur Hook and Loop Shoes, White",https://www.adidas.com.lb/en/adidas-unisex-kids-tensaur-hook-and-loop-shoes-white/A7_GW1988_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-kids-tensaur-hook-and-loop-shoes-white/A7_GW1988_ONE.html,1,Training,Training,kids,kids,White,White,in_stock,in_stock,1,0,0,26 | 27,2,LBP,LBP,4230000.0,4230000.0,47.0,47.0,4230000.0,4230000.0,4230000.0,4230000.0,47.0,47.0,4230000.0,4230000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
GW6439,exact_style_code,both_in_stock,both_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,-8.0,-8.0,-720000.0,-16.33,-16.33,mikesport_cheaper,mikesport_lb,False,9.64,mikesport_higher_discount,mikesport_lb,1,False,Adidas Tensaur Sport 2.0 Ps-Boys Sportswear Shoes Core Black/Grey,Adidas Tensaur Sport 2.0 Ps-Boys Sportswear Shoes Core Black/Grey,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-ps-boys-sportswear-shoes-core-black-grey,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-ps-boys-sportswear-shoes-core-black-grey,1,shoes,shoes,boys,boys,Core Black/Grey Six,Core Black/Grey Six,in_stock,in_stock,1,0,0,28 EU | 30 EU | 29 EU | 31 EU | 32 EU | 34 EU | 35 EU,7,USD,USD,41.0,41.0,41.0,41.0,3690000.0,3690000.0,58.0,58.0,58.0,58.0,5220000.0,5220000.0,41.0,41.0,41.0,41.0,3690000.0,3690000.0,29.31,29.31,True,True,1,False,"Kids Unisex Tensaur Hook and Loop Shoes, Black","Kids Unisex Tensaur Hook and Loop Shoes, Black",https://www.adidas.com.lb/en/outlet-adidas-kids-unisex-tensaur-hook-and-loop-shoes-black/A9_GW6439_ONE.html,https://www.adidas.com.lb/en/outlet-adidas-kids-unisex-tensaur-hook-and-loop-shoes-black/A9_GW6439_ONE.html,1,Boys Shoes,Boys Shoes,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 1/3 | 38 | 38 2/3 | 39 1/3 | 40,12,LBP,LBP,4410000.0,4410000.0,49.0,49.0,4410000.0,4410000.0,5490000.0,5490000.0,61.0,61.0,5490000.0,5490000.0,4410000.0,4410000.0,49.0,49.0,4410000.0,4410000.0,19.67,19.67,True,True,
GW6455,exact_style_code,both_in_stock,both_on_sale,False,,True,unisex,False,,normalized_compare,False,90000.0,False,-9.0,-9.0,-810000.0,-20.93,-20.93,mikesport_cheaper,mikesport_lb,False,8.8,mikesport_higher_discount,mikesport_lb,1,False,Adidas Tensaur Sport 2.0 Infant-Boys Sportswear Shoes Core Black/Grey,Adidas Tensaur Sport 2.0 Infant-Boys Sportswear Shoes Core Black/Grey,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-infant-boys-sportswear-shoes-core-black-grey,https://lb.mikesport.com/products/adidas-tensaur-sport-2-0-infant-boys-sportswear-shoes-core-black-grey,1,shoes,shoes,unisex,unisex,Core Black/Grey Six,Core Black/Grey Six,in_stock,in_stock,1,0,0,22 EU | 21 EU | 23 EU,3,USD,USD,34.0,34.0,34.0,34.0,3060000.0,3060000.0,48.0,48.0,48.0,48.0,4320000.0,4320000.0,34.0,34.0,34.0,34.0,3060000.0,3060000.0,29.17,29.17,True,True,1,False,"Kids Unisex Tensaur Hook and Loop Shoes, Black","Kids Unisex Tensaur Hook and Loop Shoes, Black",https://www.adidas.com.lb/en/outlet-adidas-kids-unisex-tensaur-hook-and-loop-shoes-black/A9_GW6455_ONE.html,https://www.adidas.com.lb/en/outlet-adidas-kids-unisex-tensaur-hook-and-loop-shoes-black/A9_GW6455_ONE.html,1,Boys Shoes,Boys Shoes,unisex,unisex,Black,Black,in_stock,in_stock,1,0,0,23 | 25 | 26 | 27,4,LBP,LBP,3870000.0,3870000.0,43.0,43.0,3870000.0,3870000.0,4860000.0,4860000.0,54.0,54.0,4860000.0,4860000.0,3870000.0,3870000.0,43.0,43.0,3870000.0,3870000.0,20.37,20.37,True,True,
GY0042,exact_style_code,both_in_stock,neither_on_sale,False,,True,women,False,,normalized_compare,False,90000.0,True,0.0,0.0,0.0,0.0,0.0,same_price,tie,True,0.0,neither_discounted,tie,1,False,Adidas Campus 00S Women Original Shoes Crystal White/Black,Adidas Campus 00S Women Original Shoes Crystal White/Black,https://lb.mikesport.com/products/adidas-campus-00s-women-original-shoes-crystal-white-black,https://lb.mikesport.com/products/adidas-campus-00s-women-original-shoes-crystal-white-black,1,shoes,shoes,women,women,Crystal White/Black,Crystal White/Black,in_stock,in_stock,1,0,0,36 EU | 36 2/3 EU | 37 1/3 EU | 38 EU | 38 2/3 EU | 39 1/3 EU | 40 EU | 40 2/3 EU,8,USD,USD,159.0,159.0,159.0,159.0,14310000.0,14310000.0,159.0,159.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,1,False,"Campus 00s Shoes, White","Campus 00s Shoes, White",https://www.adidas.com.lb/en/adidas-campus-00s-shoes-white/A7_GY0042_ONE.html,https://www.adidas.com.lb/en/adidas-campus-00s-shoes-white/A7_GY0042_ONE.html,1,Originals,Originals,women,women,White,White,in_stock,in_stock,1,0,0,36 2/3 | 37 1/3 | 38 | 38 2/3 | 39 1/3 | 40 | 40 2/3 | 41 1/3,8,LBP,LBP,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,14310000.0,14310000.0,159.0,159.0,14310000.0,14310000.0,,,,,,,,,False,False,Neither retailer currently shows a discount for this style code.
GZ2522,exact_style_code,both_in_stock,both_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,-15.0,-15.0,-1350000.0,-18.99,-18.99,mikesport_cheaper,mikesport_lb,False,12.4,mikesport_higher_discount,mikesport_lb,1,False,Adidas Copa Pure.3 Men Turf Shoes White/ Lemon,Adidas Copa Pure.3 Men Turf Shoes White/ Lemon,https://lb.mikesport.com/products/adidas-copa-pure-3-men-turf-shoes-white-lemon,https://lb.mikesport.com/products/adidas-copa-pure-3-men-turf-shoes-white-lemon,1,espadrilles,espadrilles,men,men,White/Lemon,White/Lemon,in_stock,in_stock,1,0,0,40 2/3 EU | 41 1/3 EU | 44 EU,3,USD,USD,64.0,64.0,64.0,64.0,5760000.0,5760000.0,121.0,121.0,121.0,121.0,10890000.0,10890000.0,64.0,64.0,64.0,64.0,5760000.0,5760000.0,47.11,47.11,True,True,1,False,"Unisex Copa Pure Ii.3 Turf Boots Ftwr, White","Unisex Copa Pure Ii.3 Turf Boots Ftwr, White",https://www.adidas.com.lb/en/adidas-outlet-unisex-copa-pure-ii.3-turf-boots-ftwr-white/A9_GZ2522_ONE.html,https://www.adidas.com.lb/en/adidas-outlet-unisex-copa-pure-ii.3-turf-boots-ftwr-white/A9_GZ2522_ONE.html,1,Shoes,Shoes,unisex,unisex,White,White,in_stock,in_stock,1,0,0,40 | 40 2/3 | 41 1/3 | 42 | 42 2/3 | 43 1/3 | 44 | 44 2/3 | 45 1/3,9,LBP,LBP,7110000.0,7110000.0,79.0,79.0,7110000.0,7110000.0,10890000.0,10890000.0,121.0,121.0,10890000.0,10890000.0,7110000.0,7110000.0,79.0,79.0,7110000.0,7110000.0,34.71,34.71,True,True,
GZ5896,exact_style_code,both_in_stock,adidas_only_on_sale,False,,False,,False,,normalized_compare,False,90000.0,False,23.0,23.0,2070000.0,52.27,52.27,adidas_cheaper,adidas_lb,False,-34.33,adidas_only_discounted,adidas_lb,1,False,Adidas Adilette Comfort Men Swim Slippers Black,Adidas Adilette Comfort Men Swim Slippers Black,https://lb.mikesport.com/products/adidas-adilette-comfort-men-swim-slippers-black-1,https://lb.mikesport.com/products/adidas-adilette-comfort-men-swim-slippers-black-1,1,slippers,slippers,men,men,Core Black / Core Black / Core Black,Core Black / Core Black / Core Black,in_stock,in_stock,1,0,0,46 EU | 43 1/3 EU,2,USD,USD,67.0,67.0,67.0,67.0,6030000.0,6030000.0,67.0,67.0,67.0,67.0,6030000.0,6030000.0,,,,,,,,,False,False,2,True,"Unisex Adilette Comfort Slides, Black","Unisex Adilette Comfort Slides, Black",https://www.adidas.com.lb/en/outlet-adidas-unisex-adilette-comfort-slides-black/A9_GZ5896_ONE.html,https://www.adidas.com.lb/en/adidas-unisex-adilette-comfort-slides-black/A7_GZ5896_ONE.html | https://www.adidas.com.lb/en/outlet-adidas-unisex-adilette-comfort-slides-black/A9_GZ5896_ONE.html,2,Shoes,Slides & Slippers | Shoes,unisex,unisex,Black,Black,in_stock,in_stock,2,0,0,36 2/3 | 38 | 39 1/3 | 40 2/3 | 42 | 43 1/3 | 47 1/3,7,LBP,LBP,3960000.0,6030000.0,44.0,67.0,3960000.0,6030000.0,6030000.0,6030000.0,67.0,67.0,6030000.0,6030000.0,3960000.0,3960000.0,44.0,44.0,3960000.0,3960000.0,34.33,34.33,True,False,
